name;price;unit_price;ean;nutriscore;promo;url
Petit suisse nature 10,4% MG CARREFOUR;2,09 €;2.90 € / KG;3560070778096;;-15% MARDI PASS;https://www.carrefour.fr/p/petit-suisse-nature-10-4-mg-carrefour-3560070778096?t=36993
Riz au lait vanille CARREFOUR;1,39 €;3.02 € / KG;3560071073947;;-15% MARDI PASS;https://www.carrefour.fr/p/riz-au-lait-vanille-carrefour-3560071073947?t=36993
Rocamadour fermier CARREFOUR;1,60 €;45.71 € / KG;3245414506664;;-15% MARDI PASS;https://www.carrefour.fr/p/rocamadour-fermier-carrefour-3245414506664?t=36993
Semoule au lait vanille CARREFOUR;1,25 €;2.72 € / KG;3560070951673;;-15% MARDI PASS;https://www.carrefour.fr/p/semoule-au-lait-vanille-carrefour-3560070951673?t=36993
Semoule au lait vanille CARREFOUR;2,35 €;2.55 € / KG;3560071225087;C;-15% MARDI PASS;https://www.carrefour.fr/p/semoule-au-lait-vanille-carrefour-3560071225087?t=36993
Tomme du Chatelard CARREFOUR;14,50 €;14.50 € / KG;3276550198109;;;https://www.carrefour.fr/p/tomme-du-chatelard-carrefour-3276550198109?t=36993
Tomme brebis CARREFOUR;2,50 €;16.67 € / KG;3492848305008;;;https://www.carrefour.fr/p/tomme-brebis-carrefour-3492848305008?t=36993
Tomme de Brebis CARREFOUR;3,35 €;16.75 € / KG;3560070541607;;-15% MARDI PASS;https://www.carrefour.fr/p/tomme-de-brebis-carrefour-3560070541607?t=36993
Yaourts lait entier vanille CARREFOUR;2,59 €;2.59 € / KG;3270190021445;C;-15% MARDI PASS;https://www.carrefour.fr/p/yaourts-lait-entier-vanille-carrefour-3270190021445?t=36993
Yaourts à la vanille CARREFOUR;1,35 €;2.70 € / KG;3560070778157;C;-15% MARDI PASS;https://www.carrefour.fr/p/yaourts-a-la-vanille-carrefour-3560070778157?t=36993
Yaourts lait entier à l'arome naturel de fruits CARREFOUR;2,95 €;2.95 € / KG;3560071019976;;-15% MARDI PASS;https://www.carrefour.fr/p/yaourts-lait-entier-a-l-arome-naturel-de-fruits-carrefour-3560071019976?t=36993
Yaourts grec CARREFOUR;4,75 €;4.75 € / KG;3560071411220;;-15% MARDI PASS;https://www.carrefour.fr/p/yaourts-grec-carrefour-3560071411220?t=36993
Beurre de montagne doux CARREFOUR EXTRA;2,79 €;11.16 € / KG;3560071445614;E;-15% MARDI PASS;https://www.carrefour.fr/p/beurre-de-montagne-doux-carrefour-extra-3560071445614?t=36993
Beurre de montagne demi-sel CARREFOUR EXTRA;2,79 €;11.16 € / KG;3560071445621;E;-15% MARDI PASS;https://www.carrefour.fr/p/beurre-de-montagne-demi-sel-carrefour-extra-3560071445621?t=36993
Burrata à la truffe d'été 3% CARREFOUR EXTRA;2,99 €;24.92 € / KG;3560071503734;;-15% MARDI PASS;https://www.carrefour.fr/p/burrata-a-la-truffe-d-ete-3-carrefour-extra-3560071503734?t=36993
Burrata fumée CARREFOUR EXTRA;2,89 €;28.90 € / KG;3560071526399;;-15% MARDI PASS;https://www.carrefour.fr/p/burrata-fumee-carrefour-extra-3560071526399?t=36993
Camembert di Buffala Di Bufala CARREFOUR EXTRA;4,49 €;17.96 € / KG;3560071561390;;-15% MARDI PASS;https://www.carrefour.fr/p/camembert-di-buffala-di-bufala-carrefour-extra-3560071561390?t=36993
Cantal AOP jeune CARREFOUR EXTRA;2,45 €;13.61 € / KG;3560071437893;D;-15% MARDI PASS;https://www.carrefour.fr/p/cantal-aop-jeune-carrefour-extra-3560071437893?t=36993
Comté Au Lait Cru AOP CARREFOUR EXTRA;3,59 €;14.36 € / KG;3560070930036;D;-15% MARDI PASS;https://www.carrefour.fr/p/comte-au-lait-cru-aop-carrefour-extra-3560070930036?t=36993
Comté Au Lait Cru AOP CARREFOUR EXTRA;6,19 €;13.76 € / KG;3560070930128;D;-15% MARDI PASS;https://www.carrefour.fr/p/comte-au-lait-cru-aop-carrefour-extra-3560070930128?t=36993
Comté râpé AOP CARREFOUR EXTRA;2,25 €;15.00 € / KG;3560070931835;D;-15% MARDI PASS;https://www.carrefour.fr/p/comte-rape-aop-carrefour-extra-3560070931835?t=36993
Crème légère fluide CARREFOUR EXTRA;2,45 €;4.08 € / L;3560071489380;D;-15% MARDI PASS;https://www.carrefour.fr/p/creme-legere-fluide-carrefour-extra-3560071489380?t=36993
Crème entière fluide 30% MG CARREFOUR EXTRA;3,25 €;5.42 € / KG;3560071417901;D;-15% MARDI PASS;https://www.carrefour.fr/p/creme-entiere-fluide-30-mg-carrefour-extra-3560071417901?t=36993
Crème Fraîche Entière 30% Mg CARREFOUR EXTRA;2,69 €;5.38 € / L;3560071417970;D;-15% MARDI PASS;https://www.carrefour.fr/p/creme-fraiche-entiere-30-mg-carrefour-extra-3560071417970?t=36993
Dessert Tiramisu CARREFOUR EXTRA;3,29 €;6.58 € / KG;3245412702815;;-15% MARDI PASS;https://www.carrefour.fr/p/dessert-tiramisu-carrefour-extra-3245412702815?t=36993
Desserts mousse liégeoise chocolat CARREFOUR EXTRA;2,35 €;3.67 € / KG;3560070886807;C;-15% MARDI PASS;https://www.carrefour.fr/p/desserts-mousse-liegeoise-chocolat-carrefour-extra-3560070886807?t=36993
Desserts mousse liégeoise vanille CARREFOUR EXTRA;1,35 €;4.22 € / KG;3560071014650;C;-15% MARDI PASS;https://www.carrefour.fr/p/desserts-mousse-liegeoise-vanille-carrefour-extra-3560071014650?t=36993
Edam Holland IGP CARREFOUR EXTRA;3,69 €;12.72 € / KG;3560070799336;E;-15% MARDI PASS;https://www.carrefour.fr/p/edam-holland-igp-carrefour-extra-3560070799336?t=36993
Emmental Grand Cru IGP CARREFOUR EXTRA;3,65 €;14.60 € / KG;3560070470570;D;-15% MARDI PASS;https://www.carrefour.fr/p/emmental-grand-cru-igp-carrefour-extra-3560070470570?t=36993
Féta cubes AOP CARREFOUR EXTRA;2,59 €;17.27 € / KG;3560071456108;D;-15% MARDI PASS;https://www.carrefour.fr/p/feta-cubes-aop-carrefour-extra-3560071456108?t=36993
Fromage feta CARREFOUR EXTRA;2,45 €;12.25 € / KG;3560070149278;C;Ouvrir description de la promotion Le 2ème à -30%;https://www.carrefour.fr/p/fromage-feta-carrefour-extra-3560070149278?t=36993
Fromage Cantal jeune AOP CARREFOUR EXTRA;3,95 €;15.80 € / KG;3560070512560;D;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-cantal-jeune-aop-carrefour-extra-3560070512560?t=36993
Fromage Burrata CARREFOUR EXTRA;4,49 €;22.45 € / KG;3560070888481;;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-burrata-carrefour-extra-3560070888481?t=36993
Fromage Pecorino Romano AOP râpé CARREFOUR EXTRA;1,49 €;29.80 € / KG;3560071012823;E;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-pecorino-romano-aop-rape-carrefour-extra-3560071012823?t=36993
Fromage Burrata di Bufala CARREFOUR EXTRA;2,99 €;23.92 € / KG;3560071413675;;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-burrata-di-bufala-carrefour-extra-3560071413675?t=36993
Fromage Scamorza Affumicata CARREFOUR EXTRA;2,99 €;11.96 € / KG;3560071458713;;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-scamorza-affumicata-carrefour-extra-3560071458713?t=36993
Fromage Halloumi AOP CARREFOUR EXTRA;2,99 €;13.29 € / KG;3560071458720;E;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-halloumi-aop-carrefour-extra-3560071458720?t=36993
Fromage Ossau-Iraty AOP CARREFOUR EXTRA;3,29 €;18.28 € / KG;3560071504236;D;-15% MARDI PASS;https://www.carrefour.fr/p/fromage-ossau-iraty-aop-carrefour-extra-3560071504236?t=36993
Fromage assortiment raclette CARREFOUR EXTRA;10,99 €;18.32 € / KG;3560071536121;;Ouvrir description de la promotion Le 2ème à -30%;https://www.carrefour.fr/p/fromage-assortiment-raclette-carrefour-extra-3560071536121?t=36993
Gorgonzola AOP CARREFOUR EXTRA;2,59 €;17.27 € / KG;3560070338832;D;Ouvrir description de la promotion Le 2ème à -40%;https://www.carrefour.fr/p/gorgonzola-aop-carrefour-extra-3560070338832?t=36993
Gouda Holland IGP jeune CARREFOUR EXTRA;3,85 €;12.83 € / KG;3560070799367;D;-15% MARDI PASS;https://www.carrefour.fr/p/gouda-holland-igp-jeune-carrefour-extra-3560070799367?t=36993
Gouda cumin CARREFOUR EXTRA;2,50 €;11.90 € / KG;3560071533410;D;-15% MARDI PASS;https://www.carrefour.fr/p/gouda-cumin-carrefour-extra-3560071533410?t=36993
